id	name	reactome_class
391935_RLE	DP1 receptor can bind PGD2	Reaction
391934_RLE	DP2 receptor can bind PGD2	Reaction
5433067_RLE	DPEPs hydrolyse glycine from AFXBO-CG, AFNBO-CG	Reaction
5358494_RLE	DPH2 transfers a 3-amino-3-carboxypropyl group from AdoMet to residue 715 of nascent EEF2	Reaction
5358484_RLE	DPH5 transfers four methyl groups from AdoMet to aminocarboxypropyl EEF2	Reaction
5358475_RLE	DPH6 ligates ammonium to diphthine-EEF2	Reaction
5367022_RLE	DPH7 hydrolyzes a methyl group on Me-diphthine EEF2	Reaction
400495_RLE	DPP4 hydrolyzes Glucagon-like Peptide-1 (GLP-1)	Reaction
400513_RLE	DPP4 hydrolyzes Glucose-dependent Insulinotropic Polypeptide (GIP)	Reaction
1793176_RLE	DS is cleaved from its proteoglycan	BlackBoxEvent
3785704_RLE	DSB inducing agents induce double strand DNA breaks	BlackBoxEvent
376123_RLE	DSCAM associates with Rac1-GTP:pPAK1	Reaction
451345_RLE	DSCAM binds DCC	Reaction
376126_RLE	DSCAM binds Netrin-1	Reaction
376172	DSCAM interactions	Pathway
376122_RLE	DSCAM/DSCAML1 homodimerization	Reaction
844620_RLE	dsDNA:AIM2 clusters bind ASC	Reaction
844618_RLE	dsDNA:AIM2:ASC cluster binds procaspase-1	Reaction
113407_RLE	DSIF complex binds to RNA Pol II (hypophosphorylated)	Reaction
167083_RLE	DSIF complex binds to RNA Pol II (hypophosphorylated)	Reaction
2022056_RLE	DSPG and CSPG translocate to the lysosome for degradation	BlackBoxEvent
2022065_RLE	DSPGs are secreted	BlackBoxEvent
913725_RLE	dsRNA binds to MDA5	Reaction
168935_RLE	dsRNA binds to RIG-I	Reaction
5336417_RLE	DT A:B binds HBEGF and CD9 on the target cell surface	Reaction
5336421_RLE	DT fragment A ADP-ribosylates target cell EEF	Reaction
5336420_RLE	DT fragment B transports DT fragment A from target cell endosome membrane	BlackBoxEvent
5336413_RLE	DT:HBEGF:CD9 is transported from clathrin-coated vesicle to endosome	BlackBoxEvent
1980122_RLE	DTX binds NOTCH1	Reaction
1980123_RLE	DTX recruits beta-arrestin (ARRB) to NOTCH	Reaction
5696400	Dual Incision in GG-NER	Pathway
6782135	Dual incision in TC-NER	Pathway
992708_RLE	Dual-specific AKAPs bind type I and II PKA regulatory subunits	Reaction
75126_RLE	dUDP or TDP + ADP <=> dUMP or TMP + ATP [DTYMK]	Reaction
73605_RLE	dUMP + N5,N10-methylene tetrahydrofolate => TMP + dihydrofolate	Reaction
73635_RLE	dUMP or TMP + ATP <=> dUDP or TDP + ADP [DTYMK]	Reaction
5693681_RLE	DUOX1,2 reduce O2 to H2O2	Reaction
2106614_RLE	Duplex miRNA is loaded into Argonaute	BlackBoxEvent
2106625_RLE	Duplex siRNA is loaded into Argonaute	BlackBoxEvent
6782296_RLE	DUS2:EPRS reduces uridine to dihydrouridine in tRNAs	Reaction
73666_RLE	dUTP + H2O => dUMP + pyrophosphate	Reaction
5368588_RLE	DVL binds CCDC88C	Reaction
1504213_RLE	DVL is bound by the CUL3:KLHL12:RBX1 ubiquitin ligase complex	Reaction
3858482_RLE	DVL is recruited to the receptor	Reaction
1504190_RLE	DVL is ubiquitinated by CUL3:KLHL12:RBX1	Reaction
1504186_RLE	DVL recruits GSK3beta:AXIN1 to the receptor complex	Reaction
3772436_RLE	DVL-associated PIP5K1B phosphorylates PI4P to PI(4,5)P2	Reaction
4641155_RLE	DVL1 is bound by the HECT ubiquitin ligase HECW1	Reaction
4641159_RLE	DVL1 is ubiquitinated by HECW1	Reaction
2066299_RLE	DVL2 binds phosphorylated WWTR1 (TAZ)	Reaction
4608825_RLE	DVL2 is phosphorylated after WNT5A binding to FZD	Reaction
5138432_RLE	DVL2 is phosphorylated by PKC	Reaction
196017_RLE	Dynamin is recruited to the gap junction plaque	Reaction
5263633_RLE	DYSF, CAV3 and TRIM72 bind	Reaction
2396113_RLE	Dystroglycan binds AGRN and HSPG2	Reaction
2328129_RLE	Dystroglycan binds Laminins and Dystrophin	Reaction
2426263_RLE	Dystroglycan binds NRXN1	Reaction
4224014_RLE	E-cadherin degradation by ADAM10, ADAM15	Reaction
2534260_RLE	E-cadherin degradation by caspase-3 and calpain-1	Reaction
1454843_RLE	E-cadherin degradation by MMP3, MMP7 and plasmin.	Reaction
3827958_RLE	E-cadherin degradation by MMP9, KLK7	Reaction
2534206_RLE	E-cadherin degradation by PS1:NCSTN (Gamma-secretase)	Reaction
2870221_RLE	E-selectin binds E-selectin ligand	Reaction
983153_RLE	E1 mediated ubiquitin activation	Reaction
113510	E2F mediated regulation of DNA replication	Pathway
113507	E2F-enabled inhibition of pre-replication complex formation	Pathway
4331324_RLE	E2F1 binds BBC3 (PUMA) promoter	Reaction
4331327_RLE	E2F1 binds PMAIP1 (NOXA) promoter	Reaction
3209096_RLE	E2F1, E2F2, or E2F3 and SP1 bind p14-ARF promoter	Reaction
3240782_RLE	E2F1/2/3 stimulates EED transcription	BlackBoxEvent
3240783_RLE	E2F1/2/3 stimulates EZH2 transcription	BlackBoxEvent
3240787_RLE	E2F1/2/3 stimulates SUZ12 transcription	BlackBoxEvent
3240765_RLE	E2F1/2/3:DP1/2 binds EED gene promoter	Reaction
3240777_RLE	E2F1/2/3:DP1/2 binds EZH2 gene promoter	Reaction
3240766_RLE	E2F1/2/3:DP1/2 binds SUZ12 gene promoter	Reaction
4395231_RLE	E2F1/3:DP1/2 binds NOTCH1 promoter	Reaction
3209109_RLE	E2F1/E2F2/E2F3 and SP1 stimulate transcription of p14-ARF mRNA	BlackBoxEvent
162594	Early Phase of HIV Life Cycle	Pathway
6807052_RLE	EBP isomerizes ZYMSTNL to LTHSOL	Reaction
3000178	ECM proteoglycans	Pathway
1640164_RLE	Ectonucleotide pyrophosphatase/phosphodiesterase 7 (ENPP7) hydrolyses sphingomyelin	Reaction
5669012_RLE	EDA binds EDAR	Reaction
5669013_RLE	EDA-3 binds EDA2R	Reaction
5675656_RLE	EDA:EDAR binds EDARADD	Reaction
6782685_RLE	EDEM1,3 hydrolyse (GlcNAc)2 (Man)8b to (GlcNAc)2 (Man)5	BlackBoxEvent
451309_RLE	Edited Kainate Receptor binds glutamate	Reaction
156909_RLE	eEF1A complexes with GTP	Reaction
156908_RLE	eEF1A:GTP:aminoacyl tRNA ternary complex formation.	Reaction
2161961_RLE	EET(1) is hydrolysed to DHET(1) by EPHX2	Reaction
5210923_RLE	EF and LF bind to PA63:ANTXR1 oligomer	Reaction
5210892_RLE	EF and LF bind to PA63:ANTXR2 oligomer	Reaction
5633051_RLE	EFCAB7:IQCE binds EVC2:EVC	Reaction
114508	Effects of PIP2 hydrolysis	Pathway
193776_RLE	Efflux of 24-hydroxycholesterol	Reaction
193812_RLE	Efflux of 27-hydroxycholesterol	Reaction
198458_RLE	Efflux of glucose from the endoplasmic reticulum	BlackBoxEvent
3928614_RLE	EFNB:GRB4 binds GIT1	Reaction
4093329_RLE	EFNBs bind SDCBP	Reaction
3928615_RLE	EFNBs bind SFKs	Reaction
1220613_RLE	EGF-induced dimerization of ligand-responsive EGFR mutants	Reaction
444773_RLE	EGF-TM7 receptors bind chondroitin sulphate	Reaction
212710_RLE	EGFR activates PLC-gamma1 by phosphorylation	Reaction
177934_RLE	EGFR autophosphorylation	Reaction
177942_RLE	EGFR binds EGF ligand	Reaction
177922_RLE	EGFR dimerization	Reaction
182971	EGFR downregulation	Pathway
212718	EGFR interacts with phospholipase C-gamma	Pathway
183072_RLE	EGFR non-clathrin mediated endocytosis	Reaction
2179392	EGFR Transactivation by Gastrin	Pathway
5638137_RLE	EGFRvIII cancer variant does not bind EGF ligand	BlackBoxEvent
5637794_RLE	EGFRvIII does not bind CBL	FailedReaction
1247999_RLE	EGFRvIII mutant binds chaperone proteins HSP90 and CDC37.	Reaction
5617484_RLE	EGR2 (KROX20) activates HOXA2 expression	BlackBoxEvent
5617492_RLE	EGR2 (KROX20) activates HOXB2 expression	BlackBoxEvent
1236968_RLE	Egress of internalized antigen into cytosol from early endosome	BlackBoxEvent
1236947_RLE	Egress of internalized antigen to the cytosol via sec61	Reaction
1011576_RLE	EHD proteins interact with Rabenosyn-5	Reaction
5634750_RLE	EHMT1:EHMT2 (KMT1D:KMT1C) methylates lysine-10 of histone H3 (H3K9)	Reaction
5634729_RLE	EHMT1:EHMT2 (KMT1D:KMT1C) methylates methyl-lysine-10 of histone H3 (H3K9)	Reaction
3788748_RLE	EHMT1:EHMT2 methylates IL6 promoter	Reaction
3788745_RLE	EHMT1:EHMT2 methylates IL8 promoter	Reaction
391903	Eicosanoid ligand-binding receptors	Pathway
211979	Eicosanoids	Pathway
72722_RLE	eIF2 activation	Reaction
72619_RLE	eIF2:GTP is hydrolyzed, eIFs are released 	Reaction
72676_RLE	eIF3 and eIF1A bind to the 40S subunit	Reaction
72635_RLE	eIF4F binds to mRNP	Reaction
204647_RLE	EIF5A + spermidine <=> EIF5A(Dhp) + 1,3-diaminopropane	Reaction
204617_RLE	EIF5A(Dhp) + 1,3-diaminopropane <=> EIF5A + spermidine	Reaction
204662_RLE	EIF5A(Dhp) + O2 => EIF5A(Hyp)	Reaction
72671_RLE	eIF5B:GTP is hydrolyzed and released	Reaction
6784494_RLE	EKC complex threonylcarbamoylates A37 of tRNAs	Reaction
5696815_RLE	ELAC2 cleaves the 3' end of pre-tRNA	Reaction
1566948	Elastic fibre formation	Pathway
2161282_RLE	Elastic fibres bind associated proteins	Reaction
2129375_RLE	Elastin cross-linking by lysyl oxidase	Polymerisation
1566962_RLE	Elastin degradation by elastin-degrading extracellular proteinases	Reaction
2514790_RLE	Elastin degradation by MMP14	BlackBoxEvent
112303	Electric Transmission Across Gap Junctions	Pathway
163214_RLE	Electron transfer from reduced cytochrome c to molecular oxygen	Reaction
164651_RLE	Electron transfer from ubiquinol to cytochrome c of complex III	Reaction
2395516	Electron transport from NADPH to Ferredoxin	Pathway
139853	Elevation of cytosolic Ca2+ levels	Pathway
113429_RLE	Elongating transcript encounters a lesion in the template	Reaction
112387	Elongation arrest and recovery	Pathway
110319_RLE	Elongation by POLH	Reaction
2046083_RLE	Elongation of arachidonyl-CoA to docosatetraenoyl-CoA	Reaction
2046090_RLE	Elongation of docosapentaenoyl-CoA to tetracosapentaenoyl-CoA	Reaction
2046095_RLE	Elongation of docosatetraenoyl-CoA to tetracosatetraenoyl-CoA	Reaction
2046100_RLE	Elongation of eicosapentaenoyl-CoA to docosapentaenoyl-CoA	Reaction
164617_RLE	Elongation of Extended Telomeric Chromosome End	Reaction
2046094_RLE	Elongation of gamma-lenolenoyl-CoA to dihomo-gamma-lenolenoyl-CoA	Reaction
74986_RLE	Elongation of pre-rRNA transcript	Reaction
2046088_RLE	Elongation of stearidonoyl-CoA to eicosatetraenoyl-CoA	Reaction
163090_RLE	Elongation Of The Telomeric Chromosome End	Reaction
168334_RLE	Elongation of viral mRNA	Reaction
3301345_RLE	Elongator complex acetylates replicative histone H3, H4	Reaction
548800_RLE	ELOVL1,2,3,5 elongate AA-CoA and Mal-CoA to 3ODCT-CoA	Reaction
548830_RLE	ELOVL1,4 elongate TCS-CoA and Mal-CoA to 3OHC-CoA	Reaction
548814_RLE	ELOVL3,6,7 elongate PALM-CoA and Mal-CoA to 3OOD-CoA	Reaction
548815_RLE	ELOVL7 elongates ICS-CoA and Mal-CoA to 3ODC-CoA	Reaction
2328048_RLE	Emilin is found in elastic fibres	Reaction
376140_RLE	Ena/VASP binds Robo1:Slit2 complex	Reaction
177501_RLE	Endocytosis (internalization) of clathrin-coated vesicle	Reaction
264834_RLE	Endocytosis and degradation of apoA-I	BlackBoxEvent
421007_RLE	Endocytosis of Ca impermeable AMPA receptors	Reaction
5210944_RLE	Endocytosis of EF:LF:PA63:ANTXR1 (plasma membrane to endosome membrane)	BlackBoxEvent
5210959_RLE	Endocytosis of EF:LF:PA63:ANTXR2 (plasma membrane to endosome membrane)	BlackBoxEvent
2201293_RLE	Endocytosis of TLR4:LY96:LPS:CD14	Reaction
2201341_RLE	Endocytosis of TRAM (TICAM2)	Reaction
211976	Endogenous sterols	Pathway
426520_RLE	Endonucleolytic RISC hydrolyzes target RNAs	Reaction
4088220_RLE	Endorepellin binds alpha2beta1 integrin	Reaction
4088281_RLE	Endorepellin binds KDR (VEGFR2)	Reaction
3000247_RLE	Endosomal GIF:Cbl translocates to lysosome	BlackBoxEvent
917729	Endosomal Sorting Complex Required For Transport (ESCRT)	Pathway
3000112_RLE	Endosomal TCII:Cbl translocates to lysosome	BlackBoxEvent
1678998_RLE	Endosomal TLRs pass through the Golgi	BlackBoxEvent
1236977	Endosomal/Vacuolar pathway	Pathway
74723_RLE	Endosome acidification	Reaction
4088264_RLE	Endostatin binds integrin alphaVbeta3, alphaVbeta5, alpha3beta1, alpha5beta1	Reaction
2471621_RLE	Endostatin degradation by cathepsins	BlackBoxEvent
388560_RLE	Endothelin receptors bind endothelin	Reaction
380972	Energy dependent regulation of mTOR by LKB1-AMPK	Pathway
187895_RLE	Engulfed CpG DNA binds to endosomal C-ter TLR9	Reaction
1679589_RLE	Engulfed CpG DNA binds to endosomal full-length TLR9	Reaction
1679098_RLE	Engulfed CpG DNA binds to endosomal N-ter TLR9 dimer	Reaction
1236956_RLE	Engulfment of particulate antigen into phagocytic vesicle	Reaction
203615	eNOS activation	Pathway
203765	eNOS activation and regulation	Pathway
203712_RLE	eNOS associates with Caveolin-1	Reaction
203553_RLE	eNOS binds NOSIP	Reaction
202127_RLE	eNOS synthesizes NO	Reaction
203700_RLE	eNOS translocation from Golgi to Caveolae	BlackBoxEvent
202110_RLE	eNOS:Caveolin-1 complex binds to CaM	Reaction
203716_RLE	eNOS:Caveolin-1 complex binds to Nostrin	Reaction
203662_RLE	eNOS:Caveolin-1:NOSTRIN complex binds dynamin-2	Reaction
203565_RLE	eNOS:Caveolin-1:NOSTRIN:dynamin-2 complex binds N-WASP	Reaction
203680_RLE	eNOS:NOSIP translocation from caveolae to intracellular compartments	BlackBoxEvent
427514_RLE	eNoSC deacetylates histone H3	Reaction
427527_RLE	eNoSC dimethylates histone H3 at lysine-9	Reaction
2022399_RLE	ENPEP hydrolyzes Angiotensin-(1-8) to Angiotensin-(2-8)	Reaction
168884_RLE	Entry of HA into the endoplasmic reticulum	Reaction
168275	Entry of Influenza Virion into Host Cell via Endocytosis	Pathway
195733_RLE	Entry of M2 into the endoplasmic reticulum	Reaction
195734_RLE	Entry of NA into the endoplasmic reticulum	Reaction
379397	Enzymatic degradation of dopamine by COMT	Pathway
379398	Enzymatic degradation of Dopamine by monoamine oxidase	Pathway
164834_RLE	Enzyme-bound ATP is released	Reaction
391936_RLE	EP1 receptor can bind PGE2	Reaction
391940_RLE	EP2 and EP4 receptors can bind PGE2	Reaction
391933_RLE	EP3 receptor can bind PGE2	Reaction
3662335_RLE	EP300 acetylates histone H2A, H2B, H3, H4	Reaction
4647593_RLE	EP400 binds CDKN1A promoter	Reaction
3928578_RLE	EPH receptors autophosphorylate	Reaction
3928665	EPH-ephrin mediated repulsion of cells	Pathway
2682334	EPH-Ephrin signaling	Pathway
3928597_RLE	EPH:EFN dimers tetramerise	Reaction
3928591_RLE	EPH:EFN tetramers oligomerise	Polymerisation
4093327_RLE	EPHA binds TIAM1	Reaction
3928663	EPHA-mediated growth cone collapse	Pathway
3928646_RLE	EPHAs bind EFNAs	Reaction
3928644_RLE	EPHB binds ITSN1	Reaction
4093330_RLE	EPHB binds p120-RasGAP	Reaction
3928627_RLE	EPHB phosphorylates TIAM1	Reaction
3928662	EPHB-mediated forward signaling	Pathway
3928617_RLE	EPHB2 binds KALRN	Reaction
3928645_RLE	EPHB:NMDAR binds TIAM1	Reaction
3928624_RLE	EPHBs bind EFNBs	Reaction
3928623_RLE	EPHBs bind NMDARs	Reaction
3928588_RLE	EPHBs binds PTK2	Reaction
3928664	Ephrin signaling	Pathway
5694077_RLE	EPHX1 hydrates BaP4,5O to BaP4,5-DHD	Reaction
212165	Epigenetic regulation of gene expression	Pathway
199079_RLE	Epithelial cadherin binds to KLRG1	Reaction
3781001_RLE	EPM2A dimer binds PPP1R3C:phosphoglycogen-GYG1 complex	Reaction
3781021_RLE	EPM2A dimer binds PPP1R3C:phosphoglycogen-GYG2 complex	Reaction
3781018_RLE	EPM2A dimer dephosphorylates phosphoglycogen-GYG1	Reaction
3781011_RLE	EPM2A dimer dephosphorylates phosphoglycogen-GYG2	Reaction
727768_RLE	Equilibrative transport (export) of adenosine and biogenic amines by solute carrier family 29 (nucleoside transporters), member 4	Reaction
109534_RLE	Equilibrative transport (export) of nucleosides and free bases by solute carrier family 29 (nucleoside transporters), member 1	Reaction
109529_RLE	Equilibrative transport (export) of nucleosides and free bases by solute carrier family 29 (nucleoside transporters), member 2	Reaction
727740_RLE	Equilibrative transport (import) of adenosine and biogenic amines by solute carrier family 29 (nucleoside transporters), member 4	Reaction
109536_RLE	Equilibrative transport (import) of nucleosides and free bases by solute carrier family 29 (nucleoside transporters), member 1	Reaction
109527_RLE	Equilibrative transport (import) of nucleosides and free bases by solute carrier family 29 (nucleoside transporters), member 2	Reaction
381644_RLE	ER calcium channels open in response to activated PKA	BlackBoxEvent
901032	ER Quality Control Compartment (ERQC)	Pathway
199977	ER to Golgi Anterograde Transport	Pathway
1236974	ER-Phagosome pathway	Pathway
1963589_RLE	ERBB2 forms heterodimers with ligand-activated ERBB receptors: EGFR, ERBB3 and ERBB4	Reaction
1247497_RLE	ERBB3 binds neuregulins	Reaction
1358801_RLE	ERBB3 binds RNF41 ubiquitin ligase	Reaction
1236398_RLE	ERBB4 binds NRGs or EGF-like ligands	Reaction
1253300_RLE	ERBB4 binds WWP1/ITCH ubiquitin ligases	Reaction
1977959_RLE	ERBB4 forms heterodimers with EGFR	Reaction
1977958_RLE	ERBB4 forms heterodimers with ERBB3	Reaction
1253282_RLE	ERBB4 ubiquitination by WWP1/ITCH	Reaction
1253319_RLE	ERBB4:TAB2:NCOR1 complex translocates to the nucleus	Reaction
1254291_RLE	ERBB4s80 binds STAT5A	Reaction
1253325_RLE	ERBB4s80 binds TAB2:NCOR1 complex	Reaction
1254251_RLE	ERBB4s80 binds YAP1	Reaction
1254386_RLE	ERBB4s80 forms a complex with estrogen receptor ESR1	Reaction
1254285_RLE	ERBB4s80:STAT5A complex translocates to the nucleus	Reaction
5686657_RLE	ERCC1:XPF cleaves flaps generated by SSA	Reaction
5690996_RLE	ERCC2 and ERCC3 DNA helicases form an open bubble structure in damaged DNA	Reaction
6782138_RLE	ERCC5 and RPA bind TC-NER site	Reaction
6781840_RLE	ERCC6 binds stalled RNA Pol II	Reaction
6781833_RLE	ERCC8 (CSA) binds stalled RNA Pol II	Reaction
6781867_RLE	ERCC8:DDB1:CUL4:RBX1 ubiquitinates ERCC6 and RNA Pol II	Reaction
3209177_RLE	ERF binds ETS2 promoter	Reaction
3209179_RLE	ERF inhibits ETS2 expression	BlackBoxEvent
6809003_RLE	ERGIC-to-Golgi vesicles bind dynein:dynactin 	Reaction
198753	ERK/MAPK targets	Pathway
198731_RLE	ERK1/2 activates ELK1	Reaction
198756_RLE	ERK1/2 phosphorylates MSK1	Reaction
3222533_RLE	ERK1/2-activated AP1 complex binds KDM6B promoter	Reaction
198746_RLE	ERK1/2/5 activate RSK1/2/3	Reaction
199929_RLE	ERK5 activates the transcription factor MEF2	Reaction
198733_RLE	ERK5 is activated	Reaction
198714_RLE	ERK5 translocates to the nucleus	Reaction
202670	ERKs are inactivated	Pathway
203797_RLE	ERKs are inactivated by dual-specific phosphatases (DUSPs)	Reaction
199959_RLE	ERKs are inactivated by protein phosphatase 2A	Reaction
1237044	Erythrocytes take up carbon dioxide and release oxygen	Pathway
1247673	Erythrocytes take up oxygen and release carbon dioxide	Pathway
1236972_RLE	Escape of antigens from phagosome to cytosol	BlackBoxEvent
917693_RLE	ESCRT Disassembly	Reaction
5693724_RLE	ESD dimer hydrolyses S-FGSH to GSH	Reaction
2467809_RLE	ESPL1 (Separase) cleaves centromeric cohesin	Reaction
5657562	Essential fructosuria	Pathway
5662853	Essential pentosuria	Pathway
2468052	Establishment of Sister Chromatid Cohesion	Pathway
193144	Estrogen biosynthesis	Pathway
176664_RLE	estrone + PAPS => estrone 3-sulfate + PAP	Reaction
1483222_RLE	ETA is phosphorylated to PETA by CHK/ETNK	Reaction
169270_RLE	ETFDH oxidises ETF (reduced) to ETF, reduces CoQ to QH2	Reaction
71707_RLE	ethanol + NAD+ => acetaldehyde + NADH + H+	Reaction
71384	Ethanol oxidation	Pathway
76472_RLE	Ethylene is oxidized to Ethylene oxide by CYP1A1	Reaction
